timestamp,wall_time,event,state,frame_seq,image,x,y,z,roll,pitch,yaw,lighthouse_bs_visible,waypoint_x,waypoint_y,waypoint_z,waypoint_yaw,waypoint_max_speed_mps,detected_gates,gate_widths_m,gate_reprojection_errors_px,gate_world_centers_m,message
1779623656.4388213,1779623656.4388225,run_start,IDLE,,,,,,,,,,,,,,,,,,,save_dir=data/recordings/20260524_135416
1779623656.9761004,1779623656.978967,frame,IDLE,1,img_000001.png,,,,,,,,,,,,,,,,,
1779623657.1189249,1779623657.1311705,frame,IDLE,2,img_000002.png,,,,,,,,,,,,,,,,,
1779623657.6002436,1779623657.6046934,frame,IDLE,3,img_000003.png,,,,,,,,,,,,,,,,,
1779623657.8237307,1779623657.828032,frame,IDLE,4,img_000004.png,,,,,,,,,,,,,,,,,
1779623658.2168388,1779623658.21982,frame,IDLE,5,img_000005.png,,,,,,,,,,,,,,,,,
1779623658.5348,1779623658.536496,frame,IDLE,6,img_000006.png,,,,,,,,,,,,,,,,,
1779623658.8412242,1779623658.8427236,frame,IDLE,7,img_000007.png,,,,,,,,,,,,,,,,,
1779623659.1053686,1779623659.1075015,frame,IDLE,8,img_000008.png,,,,,,,,,,,,,,,,,
1779623659.2160132,1779623659.2160137,connected,IDLE,,,,,,,,,,,,,,,,,,,radio://0/80/2M/E7E7E7E718
1779623659.2163122,1779623659.2163124,state_changed,TakeoffState,,,,,,,,,,,,,,,,,,,TakeoffState
1779623659.3408332,1779623659.341179,waypoint,TakeoffState,,,,,,,,,,1.7019740343093872,-0.19879686832427979,0.8,140.13389587402344,0.2,,,,,
1779623659.3412828,1779623659.3412833,setpoint,TakeoffState,,,,,,,,,,,,,,,,,,,
1779623659.3408332,1779623659.3413723,pose,TakeoffState,,,1.700890302658081,-0.1922488957643509,0.11626426875591278,0.002478211186826229,-0.22042757272720337,139.78573608398438,3,,,,,,,,,,
1779623659.5250232,1779623659.525179,waypoint,TakeoffState,,,,,,,,,,1.7019740343093872,-0.19879686832427979,0.8,140.13389587402344,0.2,,,,,
1779623659.5253415,1779623659.525342,setpoint,TakeoffState,,,,,,,,,,,,,,,,,,,
1779623659.5250232,1779623659.5254967,pose,TakeoffState,,,1.6990350484848022,-0.1957533359527588,0.11332700401544571,-0.13767464458942413,0.03449634462594986,139.30325317382812,3,,,,,,,,,,
1779623659.5717967,1779623659.572854,frame,TakeoffState,9,img_000009.png,,,,,,,,,,,,,,,,,
1779623659.5731692,1779623659.5732448,waypoint,TakeoffState,,,,,,,,,,1.7019740343093872,-0.19879686832427979,0.8,140.13389587402344,0.2,,,,,
1779623659.5784411,1779623659.5784426,setpoint,TakeoffState,,,,,,,,,,,,,,,,,,,
1779623659.5731692,1779623659.5820823,pose,TakeoffState,,,1.7012096643447876,-0.19908487796783447,0.11483874917030334,-0.11744721978902817,0.733532190322876,139.33175659179688,3,,,,,,,,,,
1779623659.6309576,1779623659.631155,waypoint,TakeoffState,,,,,,,,,,1.7019740343093872,-0.19879686832427979,0.8,140.13389587402344,0.2,,,,,
1779623659.631334,1779623659.631335,setpoint,TakeoffState,,,,,,,,,,,,,,,,,,,
1779623659.6309576,1779623659.6324813,pose,TakeoffState,,,1.7030482292175293,-0.20306013524532318,0.12470775842666626,0.06441687792539597,3.3031017780303955,138.13987731933594,3,,,,,,,,,,
1779623659.727238,1779623659.7273917,waypoint,TakeoffState,,,,,,,,,,1.7019740343093872,-0.19879686832427979,0.8,140.13389587402344,0.2,,,,,
1779623659.7274947,1779623659.7274952,setpoint,TakeoffState,,,,,,,,,,,,,,,,,,,
1779623659.727238,1779623659.7275383,pose,TakeoffState,,,1.7077184915542603,-0.202313631772995,0.15293572843074799,0.1659211367368698,2.158022165298462,136.5499267578125,3,,,,,,,,,,
1779623659.8293753,1779623659.8296406,waypoint,TakeoffState,,,,,,,,,,1.7019740343093872,-0.19879686832427979,0.8,140.13389587402344,0.2,,,,,
1779623659.8299868,1779623659.829987,setpoint,TakeoffState,,,,,,,,,,,,,,,,,,,
1779623659.8293753,1779623659.8304863,pose,TakeoffState,,,1.714719295501709,-0.20848998427391052,0.18933264911174774,-0.023210730403661728,0.35775572061538696,135.5081024169922,3,,,,,,,,,,
1779623659.9280999,1779623659.9290786,frame,TakeoffState,10,img_000010.png,,,,,,,,,,,,,,,,,
1779623659.9297297,1779623659.929805,waypoint,TakeoffState,,,,,,,,,,1.7019740343093872,-0.19879686832427979,0.8,140.13389587402344,0.2,,,,,
1779623659.9298663,1779623659.9298666,setpoint,TakeoffState,,,,,,,,,,,,,,,,,,,
1779623659.9297297,1779623659.9298992,pose,TakeoffState,,,1.7231135368347168,-0.21702569723129272,0.23147863149642944,-0.06931772828102112,-2.3308980464935303,135.54539489746094,2,,,,,,,,,,
1779623660.0287454,1779623660.0288806,waypoint,TakeoffState,,,,,,,,,,1.7019740343093872,-0.19879686832427979,0.8,140.13389587402344,0.2,,,,,
1779623660.029019,1779623660.0290194,setpoint,TakeoffState,,,,,,,,,,,,,,,,,,,
1779623660.0287454,1779623660.0290961,pose,TakeoffState,,,1.7230346202850342,-0.22517625987529755,0.2565523386001587,-0.23835507035255432,-2.8271186351776123,135.84463500976562,2,,,,,,,,,,
1779623656.9761004,1779623660.1167445,detection_2d,TakeoffState,1,,,,,,,,,,,,,,3,,,,
1779623656.9761004,1779623660.135794,gate_3d,TakeoffState,1,,,,,,,,3,,,,,,3,"[0.6500000000000004, 0.5600000000000003, 0.21000000000000002]","[0.555564864626925, 0.13204423653207187, 0.10072218070096955]","[[0.42526007707508234, 0.9833131530259687, 1.713579563464607], [-1.3032811710516627, 1.1592613206162201, 2.0101653929254972], [-1.6724416537493587, 0.13462562495225378, 1.7980098975705694]]",
1779623660.1280513,1779623660.1390436,waypoint,TakeoffState,,,,,,,,,,1.7019740343093872,-0.19879686832427979,0.8,140.13389587402344,0.2,,,,,
1779623660.1391175,1779623660.1391175,setpoint,TakeoffState,,,,,,,,,,,,,,,,,,,
1779623660.1280513,1779623660.1391397,pose,TakeoffState,,,1.7279794216156006,-0.23192474246025085,0.2993573248386383,0.5942081809043884,-2.6918859481811523,137.2415313720703,3,,,,,,,,,,
1779623660.1862502,1779623660.187559,frame,TakeoffState,11,img_000011.png,,,,,,,,,,,,,,,,,
1779623657.1189249,1779623660.2250578,detection_2d,TakeoffState,2,,,,,,,,,,,,,,3,,,,
1779623657.1189249,1779623660.244355,gate_3d,TakeoffState,2,,,,,,,,3,,,,,,3,"[0.6600000000000004, 0.5600000000000003, 0.25000000000000006]","[0.5744148510012408, 0.1329135778805299, 0.07329096575427821]","[[0.3809556354661089, 0.9530987733613222, 1.7629871075344923], [-1.3594215329939692, 1.0764608414267582, 2.0584370913704375], [-1.785109293656257, 0.04526601576268011, 1.8763731889734327]]",
1779623660.227924,1779623660.246063,waypoint,TakeoffState,,,,,,,,,,1.7019740343093872,-0.19879686832427979,0.8,140.13389587402344,0.2,,,,,
1779623660.246142,1779623660.2461421,setpoint,TakeoffState,,,,,,,,,,,,,,,,,,,
1779623660.227924,1779623660.2461782,pose,TakeoffState,,,1.7247998714447021,-0.22655905783176422,0.338958740234375,0.5023447275161743,-2.581242084503174,138.8300323486328,3,,,,,,,,,,
1779623660.327803,1779623660.3279455,waypoint,TakeoffState,,,,,,,,,,1.7019740343093872,-0.19879686832427979,0.8,140.13389587402344,0.2,,,,,
1779623660.3280427,1779623660.328043,setpoint,TakeoffState,,,,,,,,,,,,,,,,,,,
1779623660.327803,1779623660.3281024,pose,TakeoffState,,,1.724133849143982,-0.22703680396080017,0.38624775409698486,0.07645152509212494,-1.0792462825775146,141.28175354003906,3,,,,,,,,,,
1779623657.6002436,1779623660.336842,detection_2d,TakeoffState,3,,,,,,,,,,,,,,3,,,,
1779623657.6002436,1779623660.352108,gate_3d,TakeoffState,3,,,,,,,,3,,,,,,3,"[0.6500000000000004, 0.5600000000000003, 0.21000000000000002]","[0.5630364510176039, 0.135756041155158, 0.08856117266151159]","[[0.29410186726043835, 0.8994798624968843, 1.7582980501050074], [-1.4269927567042633, 0.9382933341429796, 1.9928050809289313], [-1.7188290566449513, -0.1062703489873094, 1.7898946202622659]]",
1779623660.4262512,1779623660.426391,waypoint,TakeoffState,,,,,,,,,,1.7019740343093872,-0.19879686832427979,0.8,140.13389587402344,0.2,,,,,
1779623660.4265106,1779623660.4265108,setpoint,TakeoffState,,,,,,,,,,,,,,,,,,,
1779623660.4262512,1779623660.426588,pose,TakeoffState,,,1.7188820838928223,-0.21560582518577576,0.43659746646881104,0.3994087278842926,-0.8598509430885315,143.1688690185547,3,,,,,,,,,,
1779623657.8237307,1779623660.450132,detection_2d,TakeoffState,4,,,,,,,,,,,,,,3,,,,
1779623657.8237307,1779623660.4693499,gate_3d,TakeoffState,4,,,,,,,,3,,,,,,3,"[0.6500000000000004, 0.5400000000000003, 0.2700000000000001]","[0.5634336400636506, 0.1372358320229948, 0.06817347729243861]","[[0.24129128907767272, 0.870451161051703, 1.811696972942111], [-1.4742928807350233, 0.8429536313707207, 2.0399984000476934], [-1.9045880438529967, -0.21083053572939062, 1.908841619595195]]",
1779623660.5273526,1779623660.527512,waypoint,TakeoffState,,,,,,,,,,1.7019740343093872,-0.19879686832427979,0.8,140.13389587402344,0.2,,,,,
1779623660.5276163,1779623660.5276165,setpoint,TakeoffState,,,,,,,,,,,,,,,,,,,
1779623660.5273526,1779623660.5276499,pose,TakeoffState,,,1.715376853942871,-0.20841582119464874,0.49223753809928894,-0.42443162202835083,0.4309919476509094,145.11611938476562,3,,,,,,,,,,
1779623658.2168388,1779623660.5514944,detection_2d,TakeoffState,5,,,,,,,,,,,,,,3,,,,
1779623658.2168388,1779623660.5706875,gate_3d,TakeoffState,5,,,,,,,,3,,,,,,3,"[0.6500000000000004, 0.5600000000000003, 0.24000000000000005]","[0.5483833514584415, 0.13564145744842043, 0.08106202368533848]","[[0.1638478115358356, 0.8259311081707859, 1.8244781053317631], [-1.5496738311149272, 0.7378372966556318, 2.0005886473042445], [-1.8514868268646374, -0.32413794263792345, 1.8296486822691347]]",
1779623660.58849,1779623660.5896995,frame,TakeoffState,12,img_000012.png,,,,,,,,,,,,,,,,,
1779623660.6288188,1779623660.6289365,waypoint,TakeoffState,,,,,,,,,,1.7019740343093872,-0.19879686832427979,0.8,140.13389587402344,0.2,,,,,
1779623660.6290388,1779623660.629039,setpoint,TakeoffState,,,,,,,,,,,,,,,,,,,
