timestamp,wall_time,event,state,frame_seq,image,x,y,z,roll,pitch,yaw,lighthouse_bs_visible,waypoint_x,waypoint_y,waypoint_z,waypoint_yaw,waypoint_max_speed_mps,detected_gates,gate_widths_m,gate_reprojection_errors_px,gate_world_centers_m,message
1779389745.4232929,1779389745.4232929,run_start,IDLE,,,,,,,,,,,,,,,,,,,save_dir=data/recordings/20260521_205545
1779389745.729624,1779389745.732234,frame,IDLE,1,img_000001.png,,,,,,,,,,,,,,,,,
1779389746.050863,1779389746.052398,frame,IDLE,2,img_000002.png,,,,,,,,,,,,,,,,,
1779389746.3820329,1779389746.382936,frame,IDLE,3,img_000003.png,,,,,,,,,,,,,,,,,
1779389746.717323,1779389746.7184792,frame,IDLE,4,img_000004.png,,,,,,,,,,,,,,,,,
1779389746.876412,1779389746.8764129,connected,IDLE,,,,,,,,,,,,,,,,,,,radio://0/80/2M/E7E7E7E718
1779389746.876501,1779389746.876501,state_changed,TakeoffState,,,,,,,,,,,,,,,,,,,TakeoffState
1779389746.985594,1779389746.985642,waypoint,TakeoffState,,,,,,,,,,1.4040093421936035,-0.02646295167505741,0.8,131.62705993652344,0.2,,,,,
1779389746.985725,1779389746.985725,setpoint,TakeoffState,,,,,,,,,,,,,,,,,,,
1779389746.985594,1779389746.985756,pose,TakeoffState,,,1.4022020101547241,-0.02650480717420578,0.11152278631925583,0.9605704545974731,-1.5539671182632446,131.6497802734375,4,,,,,,,,,,
1779389747.051152,1779389747.052354,frame,TakeoffState,5,img_000005.png,,,,,,,,,,,,,,,,,
1779389747.0863109,1779389747.0863512,waypoint,TakeoffState,,,,,,,,,,1.4040093421936035,-0.02646295167505741,0.8,131.62705993652344,0.2,,,,,
1779389747.08638,1779389747.08638,setpoint,TakeoffState,,,,,,,,,,,,,,,,,,,
1779389747.0863109,1779389747.086411,pose,TakeoffState,,,1.404402256011963,-0.026626482605934143,0.11214534193277359,1.048737645149231,-1.492601752281189,131.52731323242188,4,,,,,,,,,,
1779389747.184395,1779389747.184449,waypoint,TakeoffState,,,,,,,,,,1.4040093421936035,-0.02646295167505741,0.8,131.62705993652344,0.2,,,,,
1779389747.184501,1779389747.184501,setpoint,TakeoffState,,,,,,,,,,,,,,,,,,,
1779389747.184395,1779389747.1845279,pose,TakeoffState,,,1.403389573097229,-0.025996772572398186,0.11584693938493729,1.1117517948150635,1.2034295797348022,130.9106903076172,4,,,,,,,,,,
1779389747.285463,1779389747.285634,waypoint,TakeoffState,,,,,,,,,,1.4040093421936035,-0.02646295167505741,0.8,131.62705993652344,0.2,,,,,
1779389747.285826,1779389747.2858272,setpoint,TakeoffState,,,,,,,,,,,,,,,,,,,
1779389747.285463,1779389747.285897,pose,TakeoffState,,,1.399091362953186,-0.03459644317626953,0.13368307054042816,1.2788909673690796,4.392071723937988,128.89747619628906,4,,,,,,,,,,
