timestamp,wall_time,event,state,frame_seq,image,x,y,z,roll,pitch,yaw,lighthouse_bs_visible,waypoint_x,waypoint_y,waypoint_z,waypoint_yaw,waypoint_max_speed_mps,detected_gates,gate_widths_m,gate_reprojection_errors_px,gate_world_centers_m,message
1779623837.5634205,1779623837.563422,run_start,IDLE,,,,,,,,,,,,,,,,,,,save_dir=data/recordings/20260524_135717
1779623837.986694,1779623837.989933,frame,IDLE,1,img_000001.png,,,,,,,,,,,,,,,,,
1779623838.5724733,1779623838.5741181,frame,IDLE,2,img_000002.png,,,,,,,,,,,,,,,,,
1779623838.6934028,1779623838.6972637,frame,IDLE,3,img_000003.png,,,,,,,,,,,,,,,,,
1779623838.9999354,1779623839.0010824,frame,IDLE,4,img_000004.png,,,,,,,,,,,,,,,,,
1779623839.3894248,1779623839.4003053,frame,IDLE,5,img_000005.png,,,,,,,,,,,,,,,,,
1779623839.592464,1779623839.5943594,frame,IDLE,6,img_000006.png,,,,,,,,,,,,,,,,,
1779623840.0179965,1779623840.0195377,frame,IDLE,7,img_000007.png,,,,,,,,,,,,,,,,,
1779623840.132134,1779623840.1321344,connected,IDLE,,,,,,,,,,,,,,,,,,,radio://0/80/2M/E7E7E7E718
1779623840.1322913,1779623840.1322916,state_changed,TakeoffState,,,,,,,,,,,,,,,,,,,TakeoffState
1779623840.2562318,1779623840.256404,waypoint,TakeoffState,,,,,,,,,,1.7055660486221313,-0.19448719918727875,0.8,142.74632263183597,0.2,,,,,
1779623840.2564566,1779623840.2564569,setpoint,TakeoffState,,,,,,,,,,,,,,,,,,,
1779623840.2562318,1779623840.256625,pose,TakeoffState,,,1.7079052925109863,-0.19931340217590332,0.11353767663240433,-0.4177970588207245,0.21893355250358582,142.85328674316406,3,,,,,,,,,,
1779623840.3535538,1779623840.3535967,waypoint,TakeoffState,,,,,,,,,,1.7055660486221313,-0.19448719918727875,0.8,142.74632263183597,0.2,,,,,
1779623840.3569207,1779623840.356922,setpoint,TakeoffState,,,,,,,,,,,,,,,,,,,
1779623840.3535538,1779623840.3575788,pose,TakeoffState,,,1.706674337387085,-0.19766177237033844,0.10991287231445312,-0.382955402135849,0.14470942318439484,142.7207794189453,3,,,,,,,,,,
1779623840.4365506,1779623840.4382434,frame,TakeoffState,8,img_000008.png,,,,,,,,,,,,,,,,,
1779623840.4572532,1779623840.4574268,waypoint,TakeoffState,,,,,,,,,,1.7055660486221313,-0.19448719918727875,0.8,142.74632263183597,0.2,,,,,
1779623840.4578586,1779623840.4578593,setpoint,TakeoffState,,,,,,,,,,,,,,,,,,,
1779623840.4572532,1779623840.4590907,pose,TakeoffState,,,1.7088972330093384,-0.2000878006219864,0.11411074548959732,0.38761383295059204,1.0894156694412231,142.09640502929688,3,,,,,,,,,,
1779623840.6641526,1779623840.665636,frame,TakeoffState,9,img_000009.png,,,,,,,,,,,,,,,,,
