timestamp,wall_time,event,state,frame_seq,image,x,y,z,roll,pitch,yaw,lighthouse_bs_visible,waypoint_x,waypoint_y,waypoint_z,waypoint_yaw,waypoint_max_speed_mps,detected_gates,gate_widths_m,gate_reprojection_errors_px,gate_world_centers_m,message
1779621651.840925,1779621651.8409257,run_start,IDLE,,,,,,,,,,,,,,,,,,,save_dir=data/recordings/20260524_132051
1779621652.0138917,1779621652.594551,frame,IDLE,1,img_000001.png,,,,,,,,,,,,,,,,,
1779621652.5955946,1779621652.606182,frame,IDLE,2,img_000002.png,,,,,,,,,,,,,,,,,
1779621652.6910958,1779621652.6943965,frame,IDLE,3,img_000003.png,,,,,,,,,,,,,,,,,
1779621653.3487682,1779621653.3526866,frame,IDLE,4,img_000004.png,,,,,,,,,,,,,,,,,
1779621653.3533022,1779621653.3552682,frame,IDLE,5,img_000005.png,,,,,,,,,,,,,,,,,
1779621653.6792023,1779621653.6802437,frame,IDLE,6,img_000006.png,,,,,,,,,,,,,,,,,
1779621654.1680312,1779621654.170186,frame,IDLE,7,img_000007.png,,,,,,,,,,,,,,,,,
1779621654.3827963,1779621654.3861458,frame,IDLE,8,img_000008.png,,,,,,,,,,,,,,,,,
1779621654.6767712,1779621654.6777298,frame,IDLE,9,img_000009.png,,,,,,,,,,,,,,,,,
1779621654.7384832,1779621654.7384834,connected,IDLE,,,,,,,,,,,,,,,,,,,radio://0/80/2M/E7E7E7E718
1779621654.7385807,1779621654.7385807,state_changed,TakeoffState,,,,,,,,,,,,,,,,,,,TakeoffState
1779621654.8480215,1779621654.848512,waypoint,TakeoffState,,,,,,,,,,1.7022680044174194,-0.1986294537782669,0.8,137.1349639892578,0.2,,,,,
1779621654.8486178,1779621654.848618,setpoint,TakeoffState,,,,,,,,,,,,,,,,,,,
1779621654.8480215,1779621654.8487,pose,TakeoffState,,,1.7020455598831177,-0.19916479289531708,0.11473620682954788,-0.23983927071094513,0.25643405318260193,137.17262268066406,3,,,,,,,,,,
1779621654.9478385,1779621654.948014,waypoint,TakeoffState,,,,,,,,,,1.7022680044174194,-0.1986294537782669,0.8,137.1349639892578,0.2,,,,,
1779621654.9481056,1779621654.9481058,setpoint,TakeoffState,,,,,,,,,,,,,,,,,,,
1779621654.9478385,1779621654.948138,pose,TakeoffState,,,1.7022197246551514,-0.19812044501304626,0.11628275364637375,-0.14802895486354828,0.32623720169067383,137.00546264648438,3,,,,,,,,,,
1779621655.0478518,1779621655.04799,waypoint,TakeoffState,,,,,,,,,,1.7022680044174194,-0.1986294537782669,0.8,137.1349639892578,0.2,,,,,
1779621655.0480895,1779621655.0480897,setpoint,TakeoffState,,,,,,,,,,,,,,,,,,,
1779621655.0478518,1779621655.048121,pose,TakeoffState,,,1.7010517120361328,-0.1983415186405182,0.11935260146856308,0.8522050976753235,0.4114087224006653,136.64486694335938,3,,,,,,,,,,
1779621652.0138917,1779621655.1470573,detection_2d,TakeoffState,1,,,,,,,,,,,,,,3,,,,
1779621652.0138917,1779621655.1630974,gate_3d,TakeoffState,1,,,,,,,,3,,,,,,3,"[0.48000000000000026, 0.6500000000000004, 0.2]","[0.2444301866747817, 0.5309488279138072, 0.10213804450005516]","[[-1.1758034148489347, 1.1356535168784614, 1.447067811192697], [0.3146328888489417, 1.058965418366369, 1.3868243095585309], [-1.8266247453848652, 0.2212548447022568, 1.3995226786508876]]",
1779621655.1486409,1779621655.1659944,waypoint,TakeoffState,,,,,,,,,,1.7022680044174194,-0.1986294537782669,0.8,137.1349639892578,0.2,,,,,
1779621655.1662338,1779621655.166235,setpoint,TakeoffState,,,,,,,,,,,,,,,,,,,
1779621655.1486409,1779621655.1662781,pose,TakeoffState,,,1.6986321210861206,-0.20434902608394623,0.12838377058506012,-0.13829760253429413,2.27264404296875,134.61190795898438,3,,,,,,,,,,
1779621655.1909301,1779621655.1921875,frame,TakeoffState,10,img_000010.png,,,,,,,,,,,,,,,,,
1779621655.248965,1779621655.2490878,waypoint,TakeoffState,,,,,,,,,,1.7022680044174194,-0.1986294537782669,0.8,137.1349639892578,0.2,,,,,
1779621655.2491727,1779621655.2491727,setpoint,TakeoffState,,,,,,,,,,,,,,,,,,,
1779621655.248965,1779621655.2492006,pose,TakeoffState,,,1.7015761137008667,-0.20921531319618225,0.15678712725639343,1.2647128105163574,1.8747119903564453,133.1595458984375,3,,,,,,,,,,
1779621652.5955946,1779621655.2588868,detection_2d,TakeoffState,2,,,,,,,,,,,,,,3,,,,
1779621652.5955946,1779621655.2768626,gate_3d,TakeoffState,2,,,,,,,,3,,,,,,3,"[0.49000000000000027, 0.6500000000000004, 0.2]","[0.23857476627978455, 0.5596185329444553, 0.1343715461340709]","[[-1.1208881607089205, 1.243015398917081, 1.5259751169499731], [0.38241118874052477, 1.1105313042600622, 1.4284212100171594], [-1.7959743074981556, 0.3409737129532726, 1.4980408277192399]]",
1779621655.3493793,1779621655.3494978,waypoint,TakeoffState,,,,,,,,,,1.7022680044174194,-0.1986294537782669,0.8,137.1349639892578,0.2,,,,,
1779621655.3496392,1779621655.3496394,setpoint,TakeoffState,,,,,,,,,,,,,,,,,,,
1779621655.3493793,1779621655.349807,pose,TakeoffState,,,1.7101913690567017,-0.21729475259780884,0.19708555936813354,1.5037994384765625,-0.7518934607505798,133.05307006835938,3,,,,,,,,,,
1779621652.6910958,1779621655.3629239,detection_2d,TakeoffState,3,,,,,,,,,,,,,,3,,,,
1779621652.6910958,1779621655.381412,gate_3d,TakeoffState,3,,,,,,,,3,,,,,,3,"[0.48000000000000026, 0.6500000000000004, 0.2]","[0.23838246308148991, 0.5337647215811607, 0.1146834303395005]","[[-1.032292970037276, 1.177242360938275, 1.6912223445071617], [0.43791697784476863, 1.06342153584023, 1.5542150733067364], [-1.735547485621928, 0.2907095016946457, 1.6782695698296877]]",
1779621655.4492395,1779621655.4493508,waypoint,TakeoffState,,,,,,,,,,1.7022680044174194,-0.1986294537782669,0.8,137.1349639892578,0.2,,,,,
1779621655.4494684,1779621655.4494686,setpoint,TakeoffState,,,,,,,,,,,,,,,,,,,
1779621655.4492395,1779621655.4495018,pose,TakeoffState,,,1.7194756269454956,-0.22301407158374786,0.23791512846946716,0.22177769243717194,-1.697952151298523,133.18777465820312,3,,,,,,,,,,
1779621653.3487682,1779621655.4715605,detection_2d,TakeoffState,4,,,,,,,,,,,,,,3,,,,
1779621653.3487682,1779621655.48568,gate_3d,TakeoffState,4,,,,,,,,3,,,,,,3,"[0.5000000000000002, 0.6500000000000004, 0.2]","[0.24146975731483125, 0.5430995516474042, 0.13585953196421555]","[[-1.03626139303308, 1.1217974753150652, 1.776618857842], [0.4411948243572072, 1.01242390122786, 1.6354909209048585], [-1.7220239579923646, 0.230557322630101, 1.7269694366035409]]",
1779621655.546464,1779621655.5466206,waypoint,TakeoffState,,,,,,,,,,1.7022680044174194,-0.1986294537782669,0.8,137.1349639892578,0.2,,,,,
1779621655.5467646,1779621655.5467663,setpoint,TakeoffState,,,,,,,,,,,,,,,,,,,
1779621655.546464,1779621655.54701,pose,TakeoffState,,,1.7278454303741455,-0.2285960465669632,0.2843286693096161,-0.10243025422096252,-2.996375560760498,133.8923797607422,3,,,,,,,,,,
1779621653.3533022,1779621655.581323,detection_2d,TakeoffState,5,,,,,,,,,,,,,,3,,,,
1779621653.3533022,1779621655.5996938,gate_3d,TakeoffState,5,,,,,,,,3,,,,,,3,"[0.48000000000000026, 0.6500000000000004, 0.2]","[0.24393625031399213, 0.54141025289662, 0.12348499503444259]","[[-1.0566000848493906, 1.0585627403065834, 1.8662777699300266], [0.4376612075600839, 0.9664383394868681, 1.706899810153574], [-1.720811019510931, 0.15218826783021505, 1.79956335060115]]",
