timestamp,wall_time,event,state,frame_seq,image,x,y,z,roll,pitch,yaw,lighthouse_bs_visible,waypoint_x,waypoint_y,waypoint_z,waypoint_yaw,waypoint_max_speed_mps,detected_gates,gate_widths_m,gate_reprojection_errors_px,gate_world_centers_m,message
1779388249.267303,1779388249.267304,run_start,IDLE,,,,,,,,,,,,,,,,,,,save_dir=data/recordings/20260521_203049
1779388249.3971379,1779388249.406495,frame,IDLE,1,img_000001.png,,,,,,,,,,,,,,,,,
1779388249.7298071,1779388249.730777,frame,IDLE,2,img_000002.png,,,,,,,,,,,,,,,,,
1779388250.056928,1779388250.0579572,frame,IDLE,3,img_000003.png,,,,,,,,,,,,,,,,,
1779388250.393125,1779388250.394298,frame,IDLE,4,img_000004.png,,,,,,,,,,,,,,,,,
1779388250.66912,1779388250.669122,connected,IDLE,,,,,,,,,,,,,,,,,,,radio://0/80/2M/E7E7E7E718
1779388250.669315,1779388250.669315,state_changed,TakeoffState,,,,,,,,,,,,,,,,,,,TakeoffState
1779388250.725578,1779388250.727777,frame,TakeoffState,5,img_000005.png,,,,,,,,,,,,,,,,,
1779388250.778711,1779388250.778795,waypoint,TakeoffState,,,,,,,,,,1.7098746299743652,-0.12293781340122223,0.8,147.5013885498047,0.2,,,,,
1779388250.7789178,1779388250.778919,setpoint,TakeoffState,,,,,,,,,,,,,,,,,,,
1779388250.778711,1779388250.778952,pose,TakeoffState,,,1.711593747138977,-0.12280970811843872,0.1049303263425827,0.10383518785238266,-0.30051159858703613,147.58338928222656,4,,,,,,,,,,
1779388250.879322,1779388250.87947,waypoint,TakeoffState,,,,,,,,,,1.7098746299743652,-0.12293781340122223,0.8,147.5013885498047,0.2,,,,,
1779388250.879643,1779388250.879644,setpoint,TakeoffState,,,,,,,,,,,,,,,,,,,
1779388250.879322,1779388250.879703,pose,TakeoffState,,,1.711592197418213,-0.12308148294687271,0.1040748730301857,0.13506664335727692,-0.47124210000038147,146.76271057128906,4,,,,,,,,,,
1779388250.979567,1779388250.979648,waypoint,TakeoffState,,,,,,,,,,1.7098746299743652,-0.12293781340122223,0.8,147.5013885498047,0.2,,,,,
1779388250.979817,1779388250.979817,setpoint,TakeoffState,,,,,,,,,,,,,,,,,,,
1779388250.979567,1779388250.979876,pose,TakeoffState,,,1.7123984098434448,-0.12357615679502487,0.10478626191616058,0.511734127998352,1.2141778469085693,144.7538604736328,4,,,,,,,,,,
1779388251.057781,1779388251.062109,frame,TakeoffState,6,img_000006.png,,,,,,,,,,,,,,,,,
1779388251.079374,1779388251.0795321,waypoint,TakeoffState,,,,,,,,,,1.7098746299743652,-0.12293781340122223,0.8,147.5013885498047,0.2,,,,,
1779388251.0796921,1779388251.0796921,setpoint,TakeoffState,,,,,,,,,,,,,,,,,,,
1779388251.079374,1779388251.079774,pose,TakeoffState,,,1.71168053150177,-0.1301809847354889,0.1293129175901413,1.3731026649475098,4.894697666168213,143.3396759033203,4,,,,,,,,,,
1779388251.17953,1779388251.1796522,waypoint,TakeoffState,,,,,,,,,,1.7098746299743652,-0.12293781340122223,0.8,147.5013885498047,0.2,,,,,
1779388251.179809,1779388251.179809,setpoint,TakeoffState,,,,,,,,,,,,,,,,,,,
1779388251.17953,1779388251.179873,pose,TakeoffState,,,1.7159316539764404,-0.1354506015777588,0.17035388946533203,0.37426725029945374,1.892047643661499,142.24365234375,4,,,,,,,,,,
1779388251.278452,1779388251.278573,waypoint,TakeoffState,,,,,,,,,,1.7098746299743652,-0.12293781340122223,0.8,147.5013885498047,0.2,,,,,
1779388251.278786,1779388251.2787871,setpoint,TakeoffState,,,,,,,,,,,,,,,,,,,
1779388251.278452,1779388251.278858,pose,TakeoffState,,,1.7303872108459473,-0.14241434633731842,0.21991105377674103,1.091833233833313,-1.0397552251815796,142.40249633789062,4,,,,,,,,,,
1779388251.37869,1779388251.378816,waypoint,TakeoffState,,,,,,,,,,1.7098746299743652,-0.12293781340122223,0.8,147.5013885498047,0.2,,,,,
1779388251.3790169,1779388251.379018,setpoint,TakeoffState,,,,,,,,,,,,,,,,,,,
1779388251.37869,1779388251.3791099,pose,TakeoffState,,,1.7525700330734253,-0.15280286967754364,0.2762494683265686,0.40419521927833557,-2.589055299758911,143.01612854003906,4,,,,,,,,,,
1779388251.390472,1779388251.393399,frame,TakeoffState,7,img_000007.png,,,,,,,,,,,,,,,,,
1779388251.47905,1779388251.4791648,waypoint,TakeoffState,,,,,,,,,,1.7098746299743652,-0.12293781340122223,0.8,147.5013885498047,0.2,,,,,
1779388251.479362,1779388251.479363,setpoint,TakeoffState,,,,,,,,,,,,,,,,,,,
1779388251.47905,1779388251.479444,pose,TakeoffState,,,1.7626445293426514,-0.15660996735095978,0.33078187704086304,-0.028914127498865128,-4.274343490600586,144.1121826171875,4,,,,,,,,,,
1779388251.5838752,1779388251.58402,waypoint,TakeoffState,,,,,,,,,,1.7098746299743652,-0.12293781340122223,0.8,147.5013885498047,0.2,,,,,
1779388251.584199,1779388251.5842,setpoint,TakeoffState,,,,,,,,,,,,,,,,,,,
1779388251.5838752,1779388251.584267,pose,TakeoffState,,,1.75900137424469,-0.155130997300148,0.3913070559501648,-0.5430895090103149,-4.045454025268555,145.3462371826172,4,,,,,,,,,,
1779388251.677973,1779388251.678088,waypoint,TakeoffState,,,,,,,,,,1.7098746299743652,-0.12293781340122223,0.8,147.5013885498047,0.2,,,,,
1779388251.678255,1779388251.678256,setpoint,TakeoffState,,,,,,,,,,,,,,,,,,,
1779388251.677973,1779388251.678315,pose,TakeoffState,,,1.7539581060409546,-0.15053431689739227,0.4504937529563904,-0.7806898951530457,-2.8348639011383057,146.46617126464844,4,,,,,,,,,,
1779388251.7388191,1779388251.742552,frame,TakeoffState,8,img_000008.png,,,,,,,,,,,,,,,,,
1779388251.778205,1779388251.778367,waypoint,TakeoffState,,,,,,,,,,1.7098746299743652,-0.12293781340122223,0.8,147.5013885498047,0.2,,,,,
1779388251.778541,1779388251.778542,setpoint,TakeoffState,,,,,,,,,,,,,,,,,,,
1779388251.778205,1779388251.778631,pose,TakeoffState,,,1.7526463270187378,-0.1496487855911255,0.497892290353775,-0.5631821155548096,-1.4739559888839722,147.71881103515625,4,,,,,,,,,,
1779388251.877972,1779388251.87814,waypoint,TakeoffState,,,,,,,,,,1.7098746299743652,-0.12293781340122223,0.8,147.5013885498047,0.2,,,,,
1779388251.878326,1779388251.8783271,setpoint,TakeoffState,,,,,,,,,,,,,,,,,,,
1779388251.877972,1779388251.878417,pose,TakeoffState,,,1.745851993560791,-0.14324267208576202,0.5480412244796753,-0.28603366017341614,-0.7688275575637817,149.2359161376953,4,,,,,,,,,,
1779388251.978921,1779388251.979025,waypoint,TakeoffState,,,,,,,,,,1.7098746299743652,-0.12293781340122223,0.8,147.5013885498047,0.2,,,,,
1779388251.979198,1779388251.979198,setpoint,TakeoffState,,,,,,,,,,,,,,,,,,,
1779388251.978921,1779388251.979261,pose,TakeoffState,,,1.72380530834198,-0.136252760887146,0.6207200884819031,-0.6706089973449707,-0.1934112012386322,150.66600036621094,4,,,,,,,,,,
1779388252.072628,1779388252.075407,frame,TakeoffState,9,img_000009.png,,,,,,,,,,,,,,,,,
1779388252.078048,1779388252.078165,waypoint,TakeoffState,,,,,,,,,,1.7098746299743652,-0.12293781340122223,0.8,147.5013885498047,0.2,,,,,
1779388252.0782442,1779388252.0782442,setpoint,TakeoffState,,,,,,,,,,,,,,,,,,,
