timestamp,image,x,y,z,roll,pitch,yaw,lighthouse_bs_visible
1779623921.5870647,img_000001.png,0.0,0.0,0.0,0.0,0.0,0.0,
1779623922.2262433,img_000002.png,0.0,0.0,0.0,0.0,0.0,0.0,
1779623922.2698998,img_000003.png,0.0,0.0,0.0,0.0,0.0,0.0,
1779623922.5870383,img_000004.png,0.0,0.0,0.0,0.0,0.0,0.0,
1779623923.3992662,img_000005.png,0.0,0.0,0.0,0.0,0.0,0.0,
1779623923.4023483,img_000006.png,0.0,0.0,0.0,0.0,0.0,0.0,
1779623923.6003067,img_000007.png,0.0,0.0,0.0,0.0,0.0,0.0,
1779623923.91745,img_000008.png,0.0,0.0,0.0,0.0,0.0,0.0,
1779623924.4191828,img_000009.png,1.7028014659881592,-0.19571498036384583,0.12201903760433197,1.016167402267456,3.9578144550323486,137.66636657714844,3
1779623924.7247298,img_000010.png,1.7251598834991455,-0.22173114120960236,0.2307124137878418,0.020321117714047432,-2.71297025680542,133.45509338378906,3
1779623925.2461634,img_000011.png,1.7085301876068115,-0.2353614866733551,0.49826130270957947,1.2356659173965454,0.052869558334350586,143.01651000976562,3
1779623925.246479,img_000012.png,1.7085301876068115,-0.2353614866733551,0.49826130270957947,1.2356659173965454,0.052869558334350586,143.01651000976562,3
1779623925.6485283,img_000013.png,1.6924856901168823,-0.2138996720314026,0.6851740479469299,-0.001323932665400207,0.21551111340522766,147.62429809570312,3
1779623925.9106274,img_000014.png,1.6892988681793213,-0.2142350971698761,0.7757906317710876,0.5621379017829895,0.22342999279499054,143.88760375976562,3
1779623926.2602715,img_000015.png,1.6840952634811401,-0.2081006020307541,0.8295665979385376,0.3433524966239929,-0.03531355783343315,136.89161682128906,2
1779623926.6717465,img_000016.png,1.679116129875183,-0.19573985040187836,0.8591539859771729,0.10197105258703232,0.41204574704170227,136.0076446533203,1
1779623926.9859324,img_000017.png,1.6770519018173218,-0.18711401522159576,0.874198317527771,-0.19194941222667694,0.25298887491226196,141.2034149169922,2
1779623927.252248,img_000018.png,1.673594355583191,-0.17624208331108093,0.9188516736030579,1.3052093982696533,-3.0818121433258057,146.0377960205078,2
1779623927.6794443,img_000019.png,1.6351276636123657,-0.103110171854496,1.139020562171936,-0.10075359791517258,0.7366695404052734,149.6311798095703,3
1779623927.965229,img_000020.png,1.6149636507034302,-0.044893745332956314,1.372620940208435,0.3276450037956238,-0.6173208951950073,148.13584899902344,2
1779623928.242791,img_000021.png,1.6021355390548706,0.010316860862076283,1.551005482673645,-0.4727230668067932,-0.103561632335186,146.89512634277344,1
1779623928.5753076,img_000022.png,1.576657772064209,0.07401908189058304,1.6290653944015503,-0.33795562386512756,-0.2722862958908081,147.5134735107422,1
1779623928.9819837,img_000023.png,1.5171091556549072,0.09674806147813797,1.595130205154419,0.8822691440582275,-0.04194693639874458,152.5921630859375,1
1779623929.3334594,img_000024.png,1.4696298837661743,0.132398784160614,1.553787350654602,1.4340177774429321,0.5540378093719482,149.9406280517578,1
1779623929.6882803,img_000025.png,1.4447866678237915,0.2076529860496521,1.540045976638794,0.23296557366847992,-0.28665027022361755,146.251953125,1
1779623929.9487057,img_000026.png,1.4282561540603638,0.2695947289466858,1.5340971946716309,-0.4190487861633301,0.43861186504364014,148.29257202148438,1
1779623930.3704438,img_000027.png,1.4010193347930908,0.3628717064857483,1.528100848197937,-0.5226467251777649,0.05311299487948418,155.5106658935547,1
1779623930.7660165,img_000028.png,1.358678936958313,0.41898036003112793,1.5009320974349976,1.1487975120544434,0.46099206805229187,158.05763244628906,2
1779623930.971444,img_000029.png,1.344035029411316,0.4562118649482727,1.4908193349838257,0.3792303502559662,0.24619996547698975,160.73631286621094,2
1779623931.3825018,img_000030.png,1.3231489658355713,0.5225204825401306,1.475982904434204,-1.478355884552002,0.7013823986053467,163.8908233642578,1
1779623931.7830942,img_000031.png,1.3043615818023682,0.544373631477356,1.4545904397964478,-0.5763618350028992,0.6663967370986938,162.79530334472656,0
1779623932.0062594,img_000032.png,1.3007729053497314,0.5482289791107178,1.4442412853240967,0.09780985862016678,0.8628370761871338,162.21034240722656,2
1779623932.313625,img_000033.png,1.3039240837097168,0.5521174073219299,1.4340237379074097,-0.13680756092071533,0.21315744519233704,161.98387145996094,3
1779623932.7223167,img_000034.png,1.3108934164047241,0.5525463819503784,1.4240400791168213,-0.17344196140766144,-0.38902607560157776,164.87576293945312,3
1779623933.2378664,img_000035.png,1.3054946660995483,0.5511605143547058,1.4160155057907104,0.20266221463680267,-1.0010781288146973,163.04061889648438,3
1779623933.2407422,img_000036.png,1.3052126169204712,0.5513200759887695,1.4152716398239136,0.15369421243667603,-1.1580111980438232,163.05599975585938,3
1779623933.6356788,img_000037.png,1.2825732231140137,0.537054181098938,1.3247575759887695,0.5410796999931335,-0.4797421097755432,163.61476135253906,3
1779623934.0503721,img_000038.png,1.2382038831710815,0.5447981953620911,1.224305510520935,0.04520782083272934,0.40037068724632263,166.5398712158203,3
1779623934.251068,img_000039.png,1.2179685831069946,0.5552492737770081,1.203574538230896,0.24674288928508759,-0.21204347908496857,165.43516540527344,3
1779623935.480453,img_000040.png,1.0838091373443604,0.5393456816673279,1.2115362882614136,1.069310188293457,-0.3082424998283386,164.80023193359375,1
1779623935.6836936,img_000041.png,1.054275631904602,0.5441346764564514,1.2123093605041504,2.036224842071533,0.6096262335777283,165.72215270996094,3
1779623936.3027349,img_000042.png,0.983879029750824,0.5715463161468506,1.1992533206939697,0.3280273377895355,-0.09147751331329346,166.44200134277344,4
1779623936.707961,img_000043.png,0.9422615766525269,0.5717582702636719,1.1938081979751587,1.2785654067993164,-0.3379538059234619,162.25389099121094,3
1779623936.9288652,img_000044.png,0.9273161888122559,0.5836291313171387,1.1981213092803955,1.1866165399551392,-0.48337170481681824,163.08604431152344,4
1779623937.3218868,img_000045.png,0.8697612881660461,0.5871874690055847,1.1832464933395386,-0.626531183719635,-0.4385731816291809,166.0323486328125,2
