timestamp,image,x,y,z,roll,pitch,yaw
1779185647.6722457,img_000001.png,0.0,0.0,0.0,0.0,0.0,0.0
1779185648.1058645,img_000002.png,0.0,0.0,0.0,0.0,0.0,0.0
1779185648.5067556,img_000003.png,0.0,0.0,0.0,0.0,0.0,0.0
1779185648.547739,img_000004.png,0.0,0.0,0.0,0.0,0.0,0.0
1779185648.9408848,img_000005.png,0.0,0.0,0.0,0.0,0.0,0.0
1779185649.3142083,img_000006.png,0.0,0.0,0.0,0.0,0.0,0.0
1779185649.739125,img_000007.png,1.796389102935791,-0.13419109582901,0.11345856636762619,-0.5406426787376404,-0.42905688285827637,151.267333984375
1779185650.1574576,img_000008.png,1.798011064529419,-0.1330096423625946,0.1138257160782814,-0.4635137915611267,-0.42244553565979004,151.32882690429688
1779185650.335223,img_000009.png,1.8300087451934814,-0.15676195919513702,0.26515498757362366,-0.502461850643158,-2.819399833679199,148.7460174560547
1779185650.544011,img_000010.png,1.8407589197158813,-0.16073161363601685,0.3990309238433838,0.2591647207736969,-3.2973225116729736,147.3453369140625
1779185650.9495115,img_000011.png,1.814650535583496,-0.13738995790481567,0.6515626311302185,-0.536673903465271,0.32180729508399963,150.77545166015625
1779185651.3580294,img_000012.png,1.7910652160644531,-0.13911953568458557,0.7812138199806213,0.5553395748138428,0.5518823862075806,153.9274139404297
1779185651.562521,img_000013.png,1.7878550291061401,-0.13721828162670135,0.8046754598617554,0.8797144293785095,0.2738308608531952,153.22540283203125
1779185651.9665644,img_000014.png,1.7881760597229004,-0.13044697046279907,0.8457514643669128,-0.1393653005361557,-0.1651613414287567,150.09149169921875
1779185652.2042363,img_000015.png,1.7875210046768188,-0.12774883210659027,0.8593225479125977,-0.4547573924064636,0.448238343000412,149.8251190185547
1779185652.53365,img_000016.png,1.7835111618041992,-0.1243637427687645,0.8679617047309875,1.8644285202026367,-2.3742618560791016,156.2563934326172
1779185652.9980597,img_000017.png,1.737504243850708,-0.06433671712875366,1.1568492650985718,-0.18184413015842438,-0.42475995421409607,158.2198028564453
1779185653.4099925,img_000018.png,1.6810872554779053,-0.002765700686722994,1.4567859172821045,0.11411213874816895,0.035312216728925705,154.61888122558594
1779185653.8163643,img_000019.png,1.6222556829452515,0.060033153742551804,1.582127571105957,0.2984713315963745,0.020656973123550415,152.03306579589844
1779185654.021067,img_000020.png,1.5971373319625854,0.0809975117444992,1.5943137407302856,0.3660053610801697,0.16249562799930573,151.9292755126953
1779185654.280093,img_000021.png,1.5658276081085205,0.11276109516620636,1.5933541059494019,0.6490724086761475,-0.24205529689788818,152.85537719726562
1779185654.8492658,img_000022.png,1.4939998388290405,0.2018735557794571,1.5605319738388062,0.028607485815882683,0.09457998722791672,153.24484252929688
1779185654.8645644,img_000023.png,1.49116051197052,0.20494839549064636,1.5591354370117188,0.0074691507034003735,0.1389615386724472,153.34767150878906
1779185655.660963,img_000024.png,1.3864953517913818,0.3398948311805725,1.5273743867874146,0.03131668269634247,0.17439186573028564,157.86767578125
1779185655.6638105,img_000025.png,1.3864953517913818,0.3398948311805725,1.5273743867874146,0.03131668269634247,0.17439186573028564,157.86767578125
1779185656.2774518,img_000026.png,1.309210181236267,0.4532472789287567,1.4952757358551025,-0.1161339282989502,0.0826251283288002,159.9626007080078
1779185656.278305,img_000027.png,1.309210181236267,0.4532472789287567,1.4952757358551025,-0.1161339282989502,0.0826251283288002,159.9626007080078
1779185656.5785608,img_000028.png,1.270678162574768,0.5044932961463928,1.4926151037216187,0.08756225556135178,-0.1958659440279007,161.03030395507812
