# Accepted measurements
gate,x,y,z
1,0.0927,0.7824,1.1224
1,-0.2689,1.1843,0.9526
1,0.1283,1.0715,1.1125
1,-0.1984,1.1291,0.9861
1,0.1443,0.9176,1.1906

# Final Kalman estimates
gate,x,y,z,theta,width,height
1,-0.0296,1.0371,1.069,0.1267,0.9697,0.3981
