timestamp,wall_time,event,state,frame_seq,image,x,y,z,roll,pitch,yaw,waypoint_x,waypoint_y,waypoint_z,waypoint_yaw,waypoint_max_speed_mps,detected_gates,gate_widths_m,gate_reprojection_errors_px,gate_world_centers_m,message
1779188257.6631231,1779188257.6631236,run_start,IDLE,,,,,,,,,,,,,,,,,,save_dir=data/recordings/20260519_125737
1779188258.0773904,1779188258.0793638,frame,IDLE,1,img_000001.png,,,,,,,,,,,,,,,,
1779188258.146701,1779188258.1520402,frame,IDLE,2,img_000002.png,,,,,,,,,,,,,,,,
1779188258.694192,1779188258.695566,frame,IDLE,3,img_000003.png,,,,,,,,,,,,,,,,
1779188258.9524403,1779188258.9537385,frame,IDLE,4,img_000004.png,,,,,,,,,,,,,,,,
1779188259.1841803,1779188259.1854959,frame,IDLE,5,img_000005.png,,,,,,,,,,,,,,,,
1779188259.510503,1779188259.5117512,frame,IDLE,6,img_000006.png,,,,,,,,,,,,,,,,
1779188259.7745109,1779188259.774511,connected,IDLE,,,,,,,,,,,,,,,,,,radio://0/80/2M/E7E7E7E718
1779188259.774585,1779188259.7745852,state_changed,TakeoffState,,,,,,,,,,,,,,,,,,TakeoffState
1779188259.9025207,1779188259.902692,waypoint,TakeoffState,,,,,,,,,1.7984868288040161,-0.1298886239528656,0.8,152.45005798339844,0.2,,,,,
1779188259.9028203,1779188259.9028206,setpoint,TakeoffState,,,,,,,,,,,,,,,,,,
1779188259.9025207,1779188259.902977,pose,TakeoffState,,,1.7993173599243164,-0.1273290514945984,0.12264901399612427,-0.30496713519096375,-0.7948038578033447,152.33421325683594,,,,,,,,,,
1779188259.9251912,1779188259.9261894,frame,TakeoffState,7,img_000007.png,,,,,,,,,,,,,,,,
1779188260.0085304,1779188260.0086331,waypoint,TakeoffState,,,,,,,,,1.7984868288040161,-0.1298886239528656,0.8,152.45005798339844,0.2,,,,,
1779188260.0087583,1779188260.0087585,setpoint,TakeoffState,,,,,,,,,,,,,,,,,,
1779188260.0085304,1779188260.0088062,pose,TakeoffState,,,1.7562686204910278,-0.14532454311847687,0.11197123676538467,-1.9140777587890625,-1.644959568977356,151.35354614257812,,,,,,,,,,
1779188260.1013908,1779188260.1016364,waypoint,TakeoffState,,,,,,,,,1.7984868288040161,-0.1298886239528656,0.8,152.45005798339844,0.2,,,,,
1779188260.1018245,1779188260.1018248,setpoint,TakeoffState,,,,,,,,,,,,,,,,,,
1779188260.1013908,1779188260.1018693,pose,TakeoffState,,,1.7964863777160645,-0.13790035247802734,0.12337704002857208,2.528712272644043,7.230031490325928,150.82936096191406,,,,,,,,,,
1779188260.1377761,1779188260.1396062,frame,TakeoffState,8,img_000008.png,,,,,,,,,,,,,,,,
1779188260.200543,1779188260.20073,waypoint,TakeoffState,,,,,,,,,1.7984868288040161,-0.1298886239528656,0.8,152.45005798339844,0.2,,,,,
1779188260.201,1779188260.2010002,setpoint,TakeoffState,,,,,,,,,,,,,,,,,,
1779188260.200543,1779188260.2010808,pose,TakeoffState,,,1.8043627738952637,-0.15519393980503082,0.14204923808574677,1.3088010549545288,5.7090301513671875,150.21694946289062,,,,,,,,,,
1779188260.3006825,1779188260.3008077,waypoint,TakeoffState,,,,,,,,,1.7984868288040161,-0.1298886239528656,0.8,152.45005798339844,0.2,,,,,
1779188260.3009787,1779188260.300979,setpoint,TakeoffState,,,,,,,,,,,,,,,,,,
1779188260.3006825,1779188260.3010569,pose,TakeoffState,,,1.7962981462478638,-0.14571617543697357,0.2006767839193344,-0.12166877835988998,-3.103250741958618,149.190673828125,,,,,,,,,,
1779188258.0773904,1779188260.30224,detection_2d,TakeoffState,1,,,,,,,,,,,,,2,,,,
1779188258.0773904,1779188260.3137321,gate_3d,TakeoffState,1,,,,,,,,,,,,,2,"[0.5400000000000003, 0.47000000000000025]","[0.38937139547553096, 0.21443326933249046]","[[-0.3707666456325245, 1.306139930366522, 2.243454776085882], [-1.653064303667289, 1.1353760634509764, 2.2594769105304717]]",
1779188260.4008322,1779188260.4009454,waypoint,TakeoffState,,,,,,,,,1.7984868288040161,-0.1298886239528656,0.8,152.45005798339844,0.2,,,,,
1779188260.4010358,1779188260.401036,setpoint,TakeoffState,,,,,,,,,,,,,,,,,,
1779188260.4008322,1779188260.4010603,pose,TakeoffState,,,1.8003976345062256,-0.16444335877895355,0.24930144846439362,-0.8116085529327393,-3.3148913383483887,148.84815979003906,,,,,,,,,,
1779188258.146701,1779188260.4129655,detection_2d,TakeoffState,2,,,,,,,,,,,,,2,,,,
1779188258.146701,1779188260.4246922,gate_3d,TakeoffState,2,,,,,,,,,,,,,2,"[0.5400000000000003, 0.46000000000000024]","[0.40400463362450945, 0.21437745622638468]","[[-0.3605696751083979, 1.2751524725329602, 2.3006758581294466], [-1.6337450780878768, 1.1091845478733797, 2.306100180605731]]",
1779188260.4997592,1779188260.500227,waypoint,TakeoffState,,,,,,,,,1.7984868288040161,-0.1298886239528656,0.8,152.45005798339844,0.2,,,,,
1779188260.5004456,1779188260.5004458,setpoint,TakeoffState,,,,,,,,,,,,,,,,,,
1779188260.4997592,1779188260.5005007,pose,TakeoffState,,,1.8600704669952393,-0.15389786660671234,0.3087162375450134,-0.2584996819496155,-5.596415042877197,148.96939086914062,,,,,,,,,,
1779188258.694192,1779188260.5147278,detection_2d,TakeoffState,3,,,,,,,,,,,,,2,,,,
1779188258.694192,1779188260.5267045,gate_3d,TakeoffState,3,,,,,,,,,,,,,2,"[0.5300000000000002, 0.47000000000000025]","[0.3995636240621893, 0.21029279193828693]","[[-0.24283948178329212, 1.1855538585657583, 2.464656093540052], [-1.5316863832158778, 1.025244705344793, 2.5197626141043306]]",
1779188260.5346396,1779188260.535855,frame,TakeoffState,9,img_000009.png,,,,,,,,,,,,,,,,
1779188260.5992427,1779188260.5993426,waypoint,TakeoffState,,,,,,,,,1.7984868288040161,-0.1298886239528656,0.8,152.45005798339844,0.2,,,,,
1779188260.599547,1779188260.5995474,setpoint,TakeoffState,,,,,,,,,,,,,,,,,,
1779188260.5992427,1779188260.5996735,pose,TakeoffState,,,1.85089111328125,-0.1864517480134964,0.3320784270763397,-2.520394802093506,-7.263474464416504,149.3937530517578,,,,,,,,,,
1779188258.9524403,1779188260.627837,detection_2d,TakeoffState,4,,,,,,,,,,,,,2,,,,
1779188258.9524403,1779188260.6393533,gate_3d,TakeoffState,4,,,,,,,,,,,,,2,"[0.5300000000000002, 0.46000000000000024]","[0.410970467360455, 0.20743861372288902]","[[-0.2165900919430851, 1.119420983682391, 2.555883716735569], [-1.5023367336013727, 0.9465811895059904, 2.6266310334614795]]",
1779188260.700638,1779188260.7008076,waypoint,TakeoffState,,,,,,,,,1.7984868288040161,-0.1298886239528656,0.8,152.45005798339844,0.2,,,,,
1779188260.700909,1779188260.7009091,setpoint,TakeoffState,,,,,,,,,,,,,,,,,,
1779188260.700638,1779188260.7009428,pose,TakeoffState,,,1.8344895839691162,-0.18257781863212585,0.3939695954322815,0.4103558659553528,-5.751446723937988,150.29562377929688,,,,,,,,,,
1779188259.1841803,1779188260.730274,detection_2d,TakeoffState,5,,,,,,,,,,,,,2,,,,
