timestamp,wall_time,event,state,frame_seq,image,x,y,z,roll,pitch,yaw,lighthouse_bs_visible,waypoint_x,waypoint_y,waypoint_z,waypoint_yaw,waypoint_max_speed_mps,detected_gates,gate_widths_m,gate_reprojection_errors_px,gate_world_centers_m,message
1779787444.571878,1779787444.5718787,run_start,IDLE,,,,,,,,,,,,,,,,,,,save_dir=data/recordings/20260526_112404
1779787446.207464,1779787446.2074654,connected,IDLE,,,,,,,,,,,,,,,,,,,radio://0/80/2M/E7E7E7E718
1779787446.2076705,1779787446.2076707,state_changed,TakeoffState,,,,,,,,,,,,,,,,,,,TakeoffState
1779787446.3247356,1779787446.3249397,waypoint,TakeoffState,,,,,,,,,,0.0007742174784652889,0.005518483929336071,0.8,-3.8354387283325195,0.2,,,,,
1779787446.3250835,1779787446.325084,setpoint,TakeoffState,,,,,,,,,,,,,,,,,,,
1779787446.3247356,1779787446.3251333,pose,TakeoffState,,,0.000541994406376034,0.006059955805540085,-0.003242171835154295,-0.12685927748680115,-0.31689339876174927,-3.9524385929107666,3,,,,,,,,,,
1779787446.4189436,1779787446.4191387,waypoint,TakeoffState,,,,,,,,,,0.0007742174784652889,0.005518483929336071,0.8,-3.8354387283325195,0.2,,,,,
1779787446.419256,1779787446.4192567,setpoint,TakeoffState,,,,,,,,,,,,,,,,,,,
1779787446.4189436,1779787446.4193215,pose,TakeoffState,,,0.0012979395687580109,0.005386063363403082,-0.0026889597065746784,-0.12110914289951324,-0.4081417918205261,-3.7231202125549316,3,,,,,,,,,,
1779787446.5187538,1779787446.5189247,waypoint,TakeoffState,,,,,,,,,,0.0007742174784652889,0.005518483929336071,0.8,-3.8354387283325195,0.2,,,,,
1779787446.5190878,1779787446.5190883,setpoint,TakeoffState,,,,,,,,,,,,,,,,,,,
1779787446.5187538,1779787446.519139,pose,TakeoffState,,,0.0019630519673228264,0.006021670065820217,-0.0006864613387733698,1.2079294919967651,0.28437742590904236,-4.704389572143555,3,,,,,,,,,,
1779787446.656852,1779787446.6570957,waypoint,TakeoffState,,,,,,,,,,0.0007742174784652889,0.005518483929336071,0.8,-3.8354387283325195,0.2,,,,,
1779787446.6573498,1779787446.6573505,setpoint,TakeoffState,,,,,,,,,,,,,,,,,,,
1779787446.656852,1779787446.6574175,pose,TakeoffState,,,-5.147463525645435e-05,0.003202242311090231,0.01707581803202629,1.8755236864089966,4.073381423950195,-8.279073715209961,3,,,,,,,,,,
1779787446.719053,1779787446.719223,waypoint,TakeoffState,,,,,,,,,,0.0007742174784652889,0.005518483929336071,0.8,-3.8354387283325195,0.2,,,,,
1779787446.7193174,1779787446.719318,setpoint,TakeoffState,,,,,,,,,,,,,,,,,,,
1779787446.719053,1779787446.7193677,pose,TakeoffState,,,-0.00981818325817585,-0.0023147589527070522,0.045673541724681854,2.457796335220337,4.81403112411499,-11.615928649902344,3,,,,,,,,,,
1779787446.8188503,1779787446.8190293,waypoint,TakeoffState,,,,,,,,,,0.0007742174784652889,0.005518483929336071,0.8,-3.8354387283325195,0.2,,,,,
