timestamp,wall_time,event,state,frame_seq,image,x,y,z,roll,pitch,yaw,waypoint_x,waypoint_y,waypoint_z,waypoint_yaw,waypoint_max_speed_mps,detected_gates,gate_widths_m,gate_reprojection_errors_px,gate_world_centers_m,message
1779187816.0041778,1779187816.0043778,pose,IDLE,,,0.4592132568359375,0.5804251432418823,1.213547945022583,3.5116114616394043,-0.010939379222691059,177.98451232910156,,,,,,,,,,
1779187816.103667,1779187816.1037817,pose,IDLE,,,0.4305095374584198,0.6322237253189087,1.212143063545227,-0.6035550832748413,0.37356826663017273,178.73321533203125,,,,,,,,,,
1779187815.8603685,1779187816.1093976,detection_2d,IDLE,185,,,,,,,,,,,,,3,,,,
1779187815.8603685,1779187816.133774,gate_3d,IDLE,185,,,,,,,,,,,,,3,"[0.5400000000000003, 0.2, 0.2]","[2.025028787608714, 1.1487939054162044, 0.08708512034312561]","[[-0.050578792645541146, 0.9786779132558853, 1.3828684297058509], [-0.9614019327206409, 0.9389532492588641, 1.2928059658022302], [-2.095020140495751, -0.43044853697813257, 1.570144564611073]]",
1779187816.2070544,1779187816.2073016,pose,IDLE,,,0.44842997193336487,0.5873875617980957,1.1920784711837769,-7.4994916915893555,4.184563636779785,179.55612182617188,,,,,,,,,,
1779187816.3037934,1779187816.3040411,pose,IDLE,,,0.46157732605934143,0.5808317065238953,1.19568932056427,-1.2057157754898071,2.8191537857055664,-179.63319396972656,,,,,,,,,,
1779187816.4045744,1779187816.4046805,pose,IDLE,,,0.4930119514465332,0.5601317286491394,1.2199417352676392,1.632490634918213,-0.6428914070129395,-178.59237670898438,,,,,,,,,,
1779187816.5038111,1779187816.503975,pose,IDLE,,,0.5094780921936035,0.5623394846916199,1.2394320964813232,3.0606606006622314,-3.712456464767456,-177.42605590820312,,,,,,,,,,
1779187816.6034462,1779187816.6035628,pose,IDLE,,,0.5476120710372925,0.6145546436309814,1.2605633735656738,3.6759748458862305,-2.898155450820923,-177.86187744140625,,,,,,,,,,
1779187816.7036924,1779187816.7039158,pose,IDLE,,,0.5815357565879822,0.6304537653923035,1.2500685453414917,-1.9928035736083984,-4.7727251052856445,-177.91014099121094,,,,,,,,,,
1779187816.8029811,1779187816.803098,pose,IDLE,,,0.6022772192955017,0.648384153842926,1.2405670881271362,-2.856397867202759,-5.127126693725586,-178.01744079589844,,,,,,,,,,
1779187816.88231,1779187816.8848188,frame,IDLE,186,img_000186.png,,,,,,,,,,,,,,,,
1779187816.9035363,1779187816.903747,pose,IDLE,,,0.6147322058677673,0.6613335609436035,1.227867603302002,-3.036506175994873,-4.284527778625488,-178.49859619140625,,,,,,,,,,
1779187817.0031598,1779187817.0033193,pose,IDLE,,,0.6201217770576477,0.6690597534179688,1.2138817310333252,-1.7401070594787598,-2.6777286529541016,-178.9810333251953,,,,,,,,,,
1779187816.88231,1779187817.0919337,detection_2d,IDLE,186,,,,,,,,,,,,,3,,,,
1779187816.88231,1779187817.1226997,gate_3d,IDLE,186,,,,,,,,,,,,,3,"[0.3300000000000001, 0.5800000000000003, 0.2]","[0.7393110041508107, 0.46595713884550605, 0.12738804269627266]","[[-0.8447775714888432, 0.9475130054864871, 1.3851269705472653], [0.07497692035108008, 1.010090556969959, 1.389934137837231], [-1.8661557149922863, -0.3189193052371204, 1.6999788849885578]]",
1779187817.102855,1779187817.124419,pose,IDLE,,,0.6208317279815674,0.6736384034156799,1.1995794773101807,-0.4692879319190979,-1.1168198585510254,-178.94985961914062,,,,,,,,,,
1779187817.2038689,1779187817.204198,pose,IDLE,,,0.3405834436416626,0.4737456738948822,1.1543926000595093,-0.8008676767349243,-1.7746354341506958,-177.85641479492188,,,,,,,,,,
1779187817.3026624,1779187817.3027816,pose,IDLE,,,0.2741936147212982,0.47610101103782654,1.145820140838623,7.839291095733643,13.109171867370605,-179.5809326171875,,,,,,,,,,
1779187817.4030027,1779187817.4031498,pose,IDLE,,,0.2496953159570694,0.47050800919532776,1.1340508460998535,25.503286361694336,8.186585426330566,150.3250274658203,,,,,,,,,,
1779187817.5042262,1779187817.5043879,pose,IDLE,,,0.2644113302230835,0.4882192313671112,1.044477105140686,36.36005401611328,-8.616963386535645,135.60194396972656,,,,,,,,,,
1779187817.5732687,1779187817.5747652,frame,IDLE,187,img_000187.png,,,,,,,,,,,,,,,,
1779187817.601826,1779187817.6019173,pose,IDLE,,,0.3398413360118866,0.5540416836738586,1.0186954736709595,-9.108365058898926,-6.763624668121338,121.11602020263672,,,,,,,,,,
1779187817.7023373,1779187817.702455,pose,IDLE,,,0.34155797958374023,0.6391441226005554,0.9453630447387695,-37.48860549926758,2.4846134185791016,122.35944366455078,,,,,,,,,,
1779187817.5732687,1779187817.7984235,detection_2d,IDLE,187,,,,,,,,,,,,,2,,,,
1779187817.5732687,1779187817.820913,gate_3d,IDLE,187,,,,,,,,,,,,,2,"[0.23000000000000004, 0.34000000000000014]","[0.11594150326851636, 3.558156764441061]","[[-1.96557544917803, 1.6840536121338863, 0.818599955202572], [0.2558597512254588, 1.1927130808543738, 1.0340905136314766]]",
